Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,60,0.0,74109.0,4772.0
,,,,,,,,61,0.0,75511.0,4829.0
,,,,,,,,62,0.0,75894.0,4849.0
,,,,,,,,63,0.0,75249.0,4759.0
,,,,,,,,64,0.0,73391.0,4673.0
,,,,,,,,65,0.0,70784.0,4571.0
,,,,,,,,66,0.0,68811.0,4415.0
,,,,,,,,67,0.0,66280.0,4316.0
,,,,,,,,68,0.0,61507.0,4085.0
,,,,,,,,69,0.0,56248.0,3808.0
,,,,,,,,70,0.0,51664.0,3607.0
,,,,,,,,71,0.0,48325.0,3459.0
,,,,,,,,72,0.0,46032.0,3354.0
,,,,,,,,73,0.0,44557.0,3278.0
,,,,,,,,74,0.0,44246.0,3246.0
,,,,,,,,75,0.0,45570.0,3275.0
,,,,,,,,76,0.0,47997.0,3386.0
,,,,,,,,77,0.0,49022.0,3443.0
,,,,,,,,78,0.0,52332.0,3622.0
,,,,,,,,79,0.0,57351.0,3877.0
,,,,,,,,80,0.0,62873.0,4148.0
,,,,,,,,81,0.0,68148.0,4446.0
,,,,,,,,82,0.0,72857.0,4674.0
,,,,,,,,83,0.0,77273.0,4895.0
,,,,,,,,84,0.0,80500.0,5055.0
,,,,,,,,85,0.0,82551.0,5171.0
,,,,,,,,86,0.0,83283.0,5186.0
,,,,,,,,87,0.0,82552.0,5057.0
,,,,,,,,88,0.0,80576.0,4962.0
,,,,,,,,89,0.0,77390.0,4810.0
,,,,,,,,90,0.0,75262.0,4655.0
,,,,,,,,91,0.0,72111.0,4517.0
,,,,,,,,92,0.0,66774.0,4242.0
,,,,,,,,93,0.0,61098.0,3942.0
,,,,,,,,94,0.0,56230.0,3720.0
,,,,,,,,95,0.0,52742.0,3556.0
,,,,,,,,96,0.0,49989.0,3426.0
,,,,,,,,97,0.0,48164.0,3341.0
,,,,,,,,98,0.0,47422.0,3279.0
,,,,,,,,99,0.0,48307.0,3296.0
,,,,,,,,100,0.0,50043.0,3388.0
,,,,,,,,101,0.0,50597.0,3424.0
,,,,,,,,102,0.0,53594.0,3579.0
,,,,,,,,103,0.0,58122.0,3808.0
,,,,,,,,104,0.0,63138.0,4046.0
,,,,,,,,105,0.0,68111.0,4304.0
,,,,,,,,106,0.0,72610.0,4538.0
,,,,,,,,107,0.0,76620.0,4781.0
,,,,,,,,108,0.0,79491.0,4974.0
,,,,,,,,109,0.0,80879.0,5099.0
,,,,,,,,110,0.0,80848.0,5125.0
,,,,,,,,111,0.0,78668.0,5018.0
,,,,,,,,112,0.0,74363.0,4895.0
,,,,,,,,113,0.0,69884.0,4743.0
,,,,,,,,114,0.0,67036.0,4537.0
,,,,,,,,115,0.0,63880.0,4381.0
,,,,,,,,116,0.0,59332.0,4115.0
,,,,,,,,117,0.0,54444.0,3843.0
,,,,,,,,118,0.0,50216.0,3594.0
,,,,,,,,119,0.0,46896.0,3422.0
,,,,,,,,120,0.0,44570.0,3293.0
,,,,,,,,121,0.0,42843.0,3203.0
,,,,,,,,122,0.0,41767.0,3142.0
,,,,,,,,123,0.0,41675.0,3108.0
,,,,,,,,124,0.0,42163.0,3125.0
,,,,,,,,125,0.0,42573.0,3127.0
,,,,,,,,126,0.0,46048.0,3264.0
,,,,,,,,127,0.0,50699.0,3511.0
,,,,,,,,128,0.0,55949.0,3789.0
,,,,,,,,129,0.0,61101.0,4077.0
,,,,,,,,130,0.0,65717.0,4347.0
,,,,,,,,131,0.0,69459.0,4600.0
,,,,,,,,132,0.0,72516.0,4782.0
,,,,,,,,133,0.0,74563.0,4919.0
,,,,,,,,134,0.0,75625.0,5006.0
,,,,,,,,135,0.0,75458.0,5018.0
,,,,,,,,136,0.0,73697.0,4967.0
,,,,,,,,137,0.0,70508.0,4846.0
,,,,,,,,138,0.0,68141.0,4672.0
,,,,,,,,139,0.0,65277.0,4517.0
,,,,,,,,140,0.0,61048.0,4258.0
,,,,,,,,141,0.0,56477.0,3999.0
,,,,,,,,142,0.0,52199.0,3771.0
,,,,,,,,143,0.0,48852.0,3600.0
,,,,,,,,144,0.0,46350.0,3475.0
,,,,,,,,145,0.0,44552.0,3388.0
,,,,,,,,146,0.0,43373.0,3330.0
,,,,,,,,147,0.0,42917.0,3295.0
,,,,,,,,148,0.0,42948.0,3276.0
,,,,,,,,149,0.0,42879.0,3253.0
,,,,,,,,150,0.0,45952.0,3385.0
,,,,,,,,151,0.0,50799.0,3615.0
,,,,,,,,152,0.0,56151.0,3875.0
,,,,,,,,153,0.0,61496.0,4179.0
,,,,,,,,154,0.0,66578.0,4466.0
,,,,,,,,155,0.0,70665.0,4721.0
,,,,,,,,156,0.0,73768.0,4911.0
,,,,,,,,157,0.0,75727.0,5041.0
,,,,,,,,158,0.0,77049.0,5121.0
,,,,,,,,159,0.0,77002.0,5123.0
,,,,,,,,160,0.0,74688.0,5007.0
,,,,,,,,161,0.0,71136.0,4838.0
,,,,,,,,162,0.0,69090.0,4671.0
,,,,,,,,163,0.0,66515.0,4516.0
,,,,,,,,164,0.0,61895.0,4230.0
,,,,,,,,165,0.0,56999.0,3936.0
,,,,,,,,166,0.0,52965.0,3717.0
,,,,,,,,167,0.0,50287.0,3537.0
,,,,,,,,168,0.0,48524.0,3416.0
,,,,,,,,169,0.0,29870.0,2539.0
,,,,,,,,170,0.0,30400.0,2556.0
,,,,,,,,171,0.0,32485.0,2621.0
,,,,,,,,172,0.0,36330.0,2785.0
,,,,,,,,173,0.0,37859.0,2883.0
,,,,,,,,174,0.0,38900.0,2929.0
,,,,,,,,175,0.0,40853.0,3005.0
,,,,,,,,176,0.0,42995.0,3097.0
,,,,,,,,177,0.0,44737.0,3195.0
,,,,,,,,178,0.0,46232.0,3267.0
,,,,,,,,179,0.0,47849.0,3375.0
,,,,,,,,180,0.0,49066.0,3465.0
,,,,,,,,181,0.0,50204.0,3540.0
,,,,,,,,182,0.0,51173.0,3602.0
,,,,,,,,183,0.0,50877.0,3561.0
,,,,,,,,184,0.0,49615.0,3505.0
,,,,,,,,185,0.0,48375.0,3410.0
,,,,,,,,186,0.0,49359.0,3437.0
,,,,,,,,187,0.0,47315.0,3353.0
,,,,,,,,188,0.0,42881.0,3117.0
,,,,,,,,189,0.0,38175.0,2885.0
,,,,,,,,190,0.0,34717.0,2730.0
,,,,,,,,191,0.0,32558.0,2633.0
,,,,,,,,192,0.0,31452.0,2585.0
,,,,,,,,193,0.0,30944.0,2555.0
,,,,,,,,194,0.0,31254.0,2551.0
,,,,,,,,195,0.0,33423.0,2636.0
,,,,,,,,196,0.0,37817.0,2836.0
,,,,,,,,197,0.0,39185.0,2971.0
,,,,,,,,198,0.0,39620.0,3015.0
,,,,,,,,199,0.0,41446.0,3098.0
,,,,,,,,200,0.0,43692.0,3144.0
,,,,,,,,201,0.0,45829.0,3207.0
,,,,,,,,202,0.0,47921.0,3282.0
,,,,,,,,203,0.0,50392.0,3401.0
,,,,,,,,204,0.0,52534.0,3505.0
,,,,,,,,205,0.0,54365.0,3608.0
,,,,,,,,206,0.0,55452.0,3697.0
,,,,,,,,207,0.0,54990.0,3689.0
,,,,,,,,208,0.0,53218.0,3625.0
,,,,,,,,209,0.0,51309.0,3517.0
,,,,,,,,210,0.0,51669.0,3511.0
,,,,,,,,211,0.0,49377.0,3426.0
,,,,,,,,212,0.0,44776.0,3208.0
,,,,,,,,213,0.0,39777.0,2957.0
,,,,,,,,214,0.0,36048.0,2791.0
,,,,,,,,215,0.0,33913.0,2702.0
,,,,,,,,216,0.0,32459.0,2641.0
,,,,,,,,217,0.0,31754.0,2612.0
,,,,,,,,218,0.0,31887.0,2606.0
,,,,,,,,219,0.0,33962.0,2681.0
,,,,,,,,220,0.0,38448.0,2868.0
,,,,,,,,221,0.0,39692.0,2950.0
,,,,,,,,222,0.0,40221.0,2969.0
,,,,,,,,223,0.0,42218.0,3039.0
,,,,,,,,224,0.0,44709.0,3121.0
,,,,,,,,225,0.0,46977.0,3197.0
,,,,,,,,226,0.0,49194.0,3261.0
,,,,,,,,227,0.0,51609.0,3359.0
,,,,,,,,228,0.0,53442.0,3435.0
,,,,,,,,229,0.0,54844.0,3505.0
,,,,,,,,230,0.0,55437.0,3538.0
,,,,,,,,231,0.0,55016.0,3480.0
,,,,,,,,232,0.0,53301.0,3405.0
,,,,,,,,233,0.0,51111.0,3326.0
,,,,,,,,234,0.0,51460.0,3363.0
,,,,,,,,235,0.0,49277.0,3299.0
,,,,,,,,236,0.0,44758.0,3109.0
,,,,,,,,237,0.0,39885.0,2907.0
,,,,,,,,238,0.0,36319.0,2782.0
,,,,,,,,239,0.0,34178.0,2693.0
,,,,,,,,240,0.0,32912.0,2638.0
,,,,,,,,241,0.0,32386.0,2619.0
,,,,,,,,242,0.0,32915.0,2638.0
,,,,,,,,243,0.0,35073.0,2720.0
,,,,,,,,244,0.0,39713.0,2919.0
,,,,,,,,245,0.0,41479.0,3019.0
,,,,,,,,246,0.0,41508.0,3032.0
,,,,,,,,247,0.0,42543.0,3112.0
,,,,,,,,248,0.0,44078.0,3193.0
,,,,,,,,249,0.0,45582.0,3262.0
,,,,,,,,250,0.0,46992.0,3315.0
,,,,,,,,251,0.0,48688.0,3400.0
,,,,,,,,252,0.0,49948.0,3472.0
,,,,,,,,253,0.0,51016.0,3548.0
,,,,,,,,254,0.0,51660.0,3626.0
,,,,,,,,255,0.0,51294.0,3634.0
,,,,,,,,256,0.0,50045.0,3590.0
,,,,,,,,257,0.0,48711.0,3518.0
,,,,,,,,258,0.0,49899.0,3548.0
,,,,,,,,259,0.0,48388.0,3494.0
,,,,,,,,260,0.0,44633.0,3307.0
,,,,,,,,261,0.0,40315.0,3084.0
,,,,,,,,262,0.0,36933.0,2911.0
,,,,,,,,263,0.0,34724.0,2815.0
,,,,,,,,264,0.0,33344.0,2759.0
,,,,,,,,265,0.0,32500.0,2725.0
,,,,,,,,266,0.0,32721.0,2729.0
,,,,,,,,267,0.0,34909.0,2800.0
,,,,,,,,268,0.0,39311.0,2993.0
,,,,,,,,269,0.0,41070.0,3088.0
,,,,,,,,270,0.0,41648.0,3110.0
,,,,,,,,271,0.0,43418.0,3180.0
,,,,,,,,272,0.0,45128.0,3268.0
,,,,,,,,273,0.0,46494.0,3335.0
,,,,,,,,274,0.0,47631.0,3392.0
,,,,,,,,275,0.0,49193.0,3489.0
,,,,,,,,276,0.0,50440.0,3569.0
,,,,,,,,277,0.0,51200.0,3631.0
,,,,,,,,278,0.0,51618.0,3675.0
,,,,,,,,279,0.0,51114.0,3651.0
,,,,,,,,280,0.0,49649.0,3593.0
,,,,,,,,281,0.0,48316.0,3517.0
,,,,,,,,282,0.0,49137.0,3520.0
,,,,,,,,283,0.0,47993.0,3463.0
,,,,,,,,284,0.0,45305.0,3320.0
,,,,,,,,285,0.0,42039.0,3140.0
,,,,,,,,286,0.0,39115.0,2994.0
,,,,,,,,287,0.0,36975.0,2893.0
,,,,,,,,288,0.0,35596.0,2843.0
,,,,,,,,289,0.0,34740.0,2815.0
,,,,,,,,290,0.0,34461.0,2807.0
,,,,,,,,291,0.0,35044.0,2826.0
,,,,,,,,292,0.0,36486.0,2892.0
,,,,,,,,293,0.0,37711.0,2942.0
,,,,,,,,294,0.0,39780.0,3027.0
,,,,,,,,295,0.0,42396.0,3161.0
,,,,,,,,296,0.0,44743.0,3276.0
,,,,,,,,297,0.0,46546.0,3370.0
,,,,,,,,298,0.0,47621.0,3438.0
,,,,,,,,299,0.0,48195.0,3510.0
,,,,,,,,300,0.0,48424.0,3582.0
,,,,,,,,301,0.0,48205.0,3645.0
,,,,,,,,302,0.0,47901.0,3703.0
,,,,,,,,303,0.0,47344.0,3723.0
,,,,,,,,304,0.0,46568.0,3689.0
,,,,,,,,305,0.0,46401.0,3605.0
,,,,,,,,306,0.0,47551.0,3576.0
,,,,,,,,307,0.0,46680.0,3511.0
,,,,,,,,308,0.0,44681.0,3368.0
,,,,,,,,309,0.0,41980.0,3203.0
,,,,,,,,310,0.0,39299.0,3015.0
,,,,,,,,311,0.0,37482.0,2837.0
,,,,,,,,312,0.0,36161.0,2723.0
,,,,,,,,313,0.0,35209.0,2627.0
,,,,,,,,314,0.0,34583.0,2605.0
,,,,,,,,315,0.0,34732.0,2603.0
,,,,,,,,316,0.0,35436.0,2636.0
,,,,,,,,317,0.0,35687.0,2644.0
,,,,,,,,318,0.0,37468.0,2707.0
,,,,,,,,319,0.0,39688.0,2795.0
,,,,,,,,320,0.0,41803.0,2855.0
,,,,,,,,321,0.0,43396.0,2879.0
,,,,,,,,322,0.0,43978.0,2922.0
,,,,,,,,323,0.0,44402.0,2952.0
,,,,,,,,324,0.0,44672.0,2982.0
,,,,,,,,325,0.0,44774.0,3019.0
,,,,,,,,326,0.0,45045.0,3078.0
,,,,,,,,327,0.0,45438.0,3131.0
,,,,,,,,328,0.0,45217.0,3119.0
,,,,,,,,329,0.0,44820.0,3077.0
,,,,,,,,330,0.0,45860.0,3114.0
,,,,,,,,331,0.0,44662.0,3091.0
,,,,,,,,332,0.0,41458.0,2939.0
,,,,,,,,333,0.0,37268.0,2750.0
,,,,,,,,334,0.0,34081.0,2637.0
,,,,,,,,335,0.0,32091.0,2574.0
,,,,,,,,336,0.0,30960.0,2536.0
,,,,,,,,337,0.0,38019.0,3025.0
,,,,,,,,338,0.0,38315.0,3002.0
,,,,,,,,339,0.0,39983.0,3045.0
,,,,,,,,340,0.0,42241.0,3142.0
,,,,,,,,341,0.0,44088.0,3214.0
,,,,,,,,342,0.0,47316.0,3382.0
,,,,,,,,343,0.0,51293.0,3575.0
,,,,,,,,344,0.0,55814.0,3789.0
,,,,,,,,345,0.0,60170.0,4015.0
,,,,,,,,346,0.0,63835.0,4188.0
,,,,,,,,347,0.0,67077.0,4356.0
,,,,,,,,348,0.0,69542.0,4476.0
,,,,,,,,349,0.0,71029.0,4503.0
,,,,,,,,350,0.0,70739.0,4438.0
,,,,,,,,351,0.0,69424.0,4245.0
,,,,,,,,352,0.0,67161.0,4107.0
,,,,,,,,353,0.0,64185.0,3975.0
,,,,,,,,354,0.0,61983.0,3855.0
,,,,,,,,355,0.0,60488.0,3831.0
,,,,,,,,356,0.0,56102.0,3663.0
,,,,,,,,357,0.0,50964.0,3447.0
,,,,,,,,358,0.0,46724.0,3294.0
,,,,,,,,359,0.0,44028.0,3196.0
,,,,,,,,360,0.0,42285.0,3126.0
,,,,,,,,361,0.0,41181.0,3087.0
,,,,,,,,362,0.0,41123.0,3129.0
,,,,,,,,363,0.0,42562.0,3160.0
,,,,,,,,364,0.0,44771.0,3260.0
,,,,,,,,365,0.0,46364.0,3341.0
,,,,,,,,366,0.0,49460.0,3495.0
,,,,,,,,367,0.0,53426.0,3687.0
,,,,,,,,368,0.0,57710.0,3888.0
,,,,,,,,369,0.0,61827.0,4087.0
,,,,,,,,370,0.0,65425.0,4269.0
,,,,,,,,371,0.0,68131.0,4468.0
,,,,,,,,372,0.0,69738.0,4631.0
,,,,,,,,373,0.0,70339.0,4758.0
,,,,,,,,374,0.0,69931.0,4838.0
,,,,,,,,375,0.0,69164.0,4802.0
,,,,,,,,376,0.0,67517.0,4727.0
,,,,,,,,377,0.0,64974.0,4610.0
,,,,,,,,378,0.0,63172.0,4413.0
,,,,,,,,379,0.0,61772.0,4283.0
,,,,,,,,380,0.0,57376.0,4057.0
,,,,,,,,381,0.0,52277.0,3784.0
,,,,,,,,382,0.0,47994.0,3567.0
,,,,,,,,383,0.0,44981.0,3417.0
,,,,,,,,384,0.0,42892.0,3309.0
,,,,,,,,385,0.0,41717.0,3243.0
,,,,,,,,386,0.0,41542.0,3260.0
,,,,,,,,387,0.0,42941.0,3285.0
,,,,,,,,388,0.0,45117.0,3372.0
,,,,,,,,389,0.0,46786.0,3444.0
,,,,,,,,390,0.0,50187.0,3599.0
,,,,,,,,391,0.0,54633.0,3794.0
,,,,,,,,392,0.0,59275.0,3986.0
,,,,,,,,393,0.0,63607.0,4185.0
,,,,,,,,394,0.0,67242.0,4353.0
,,,,,,,,395,0.0,70191.0,4530.0
,,,,,,,,396,0.0,72345.0,4654.0
,,,,,,,,397,0.0,73358.0,4757.0
,,,,,,,,398,0.0,73042.0,4819.0
,,,,,,,,399,0.0,71808.0,4772.0
,,,,,,,,400,0.0,69896.0,4682.0
,,,,,,,,401,0.0,67421.0,4515.0
,,,,,,,,402,0.0,65130.0,4325.0
,,,,,,,,403,0.0,63390.0,4241.0
,,,,,,,,404,0.0,58937.0,4019.0
,,,,,,,,405,0.0,53776.0,3746.0
,,,,,,,,406,0.0,49474.0,3521.0
,,,,,,,,407,0.0,46473.0,3364.0
,,,,,,,,408,0.0,44223.0,3253.0
,,,,,,,,409,0.0,42729.0,3165.0
,,,,,,,,410,0.0,42409.0,3126.0
,,,,,,,,411,0.0,43659.0,3137.0
,,,,,,,,412,0.0,45743.0,3207.0
,,,,,,,,413,0.0,47255.0,3273.0
,,,,,,,,414,0.0,50897.0,3441.0
,,,,,,,,415,0.0,55487.0,3648.0
,,,,,,,,416,0.0,60292.0,3920.0
,,,,,,,,417,0.0,64757.0,4143.0
,,,,,,,,418,0.0,68335.0,4261.0
,,,,,,,,419,0.0,71879.0,4434.0
,,,,,,,,420,0.0,74577.0,4595.0
,,,,,,,,421,0.0,76316.0,4722.0
,,,,,,,,422,0.0,76707.0,4799.0
,,,,,,,,423,0.0,75674.0,4771.0
,,,,,,,,424,0.0,73488.0,4694.0
,,,,,,,,425,0.0,70754.0,4587.0
,,,,,,,,426,0.0,68283.0,4420.0
,,,,,,,,427,0.0,66254.0,4329.0
,,,,,,,,428,0.0,61364.0,4094.0
,,,,,,,,429,0.0,56016.0,3814.0
,,,,,,,,430,0.0,51482.0,3577.0
,,,,,,,,431,0.0,48214.0,3416.0
,,,,,,,,432,0.0,46105.0,3309.0
,,,,,,,,433,0.0,44708.0,3244.0
,,,,,,,,434,0.0,44339.0,3209.0
,,,,,,,,435,0.0,45351.0,3226.0
,,,,,,,,436,0.0,47037.0,3296.0
,,,,,,,,437,0.0,48340.0,3366.0
,,,,,,,,438,0.0,52075.0,3564.0
,,,,,,,,439,0.0,56966.0,3790.0
,,,,,,,,440,0.0,62060.0,4020.0
,,,,,,,,441,0.0,66715.0,4234.0
,,,,,,,,442,0.0,70843.0,4434.0
,,,,,,,,443,0.0,74669.0,4640.0
,,,,,,,,444,0.0,77270.0,4809.0
,,,,,,,,445,0.0,78515.0,4939.0
,,,,,,,,446,0.0,78303.0,5006.0
,,,,,,,,447,0.0,76348.0,4953.0
,,,,,,,,448,0.0,72806.0,4863.0
,,,,,,,,449,0.0,69073.0,4751.0
,,,,,,,,450,0.0,66327.0,4560.0
,,,,,,,,451,0.0,64141.0,4428.0
,,,,,,,,452,0.0,60076.0,4178.0
,,,,,,,,453,0.0,55399.0,3915.0
,,,,,,,,454,0.0,51014.0,3660.0
,,,,,,,,455,0.0,47841.0,3488.0
,,,,,,,,456,0.0,45500.0,3362.0
,,,,,,,,457,0.0,43803.0,3269.0
,,,,,,,,458,0.0,42723.0,3204.0
,,,,,,,,459,0.0,42654.0,3177.0
,,,,,,,,460,0.0,42854.0,3183.0
,,,,,,,,461,0.0,43450.0,3190.0
,,,,,,,,462,0.0,47361.0,3389.0
,,,,,,,,463,0.0,52750.0,3675.0
,,,,,,,,464,0.0,58256.0,3947.0
,,,,,,,,465,0.0,63477.0,4234.0
,,,,,,,,466,0.0,67895.0,4495.0
,,,,,,,,467,0.0,71614.0,4694.0
,,,,,,,,468,0.0,74577.0,4808.0
,,,,,,,,469,0.0,76675.0,4880.0
,,,,,,,,470,0.0,77688.0,4886.0
,,,,,,,,471,0.0,77240.0,4862.0
,,,,,,,,472,0.0,75110.0,4798.0
,,,,,,,,473,0.0,71767.0,4678.0
,,,,,,,,474,0.0,68906.0,4470.0
,,,,,,,,475,0.0,66482.0,4364.0
,,,,,,,,476,0.0,62003.0,4133.0
,,,,,,,,477,0.0,57323.0,3872.0
,,,,,,,,478,0.0,53034.0,3677.0
,,,,,,,,479,0.0,49446.0,3511.0
,,,,,,,,480,0.0,46734.0,3385.0
,,,,,,,,481,0.0,44776.0,3295.0
,,,,,,,,482,0.0,43502.0,3227.0
,,,,,,,,483,0.0,42969.0,3201.0
,,,,,,,,484,0.0,42680.0,3201.0
,,,,,,,,485,0.0,42865.0,3246.0
,,,,,,,,486,0.0,45717.0,3407.0
,,,,,,,,487,0.0,49861.0,3653.0
,,,,,,,,488,0.0,54186.0,3884.0
,,,,,,,,489,0.0,58616.0,4098.0
,,,,,,,,490,0.0,62696.0,4338.0
,,,,,,,,491,0.0,66162.0,4526.0
,,,,,,,,492,0.0,69333.0,4673.0
,,,,,,,,493,0.0,71462.0,4746.0
,,,,,,,,494,0.0,72704.0,4762.0
,,,,,,,,495,0.0,72738.0,4775.0
,,,,,,,,496,0.0,71325.0,4714.0
,,,,,,,,497,0.0,68787.0,4579.0
,,,,,,,,498,0.0,66664.0,4416.0
,,,,,,,,499,0.0,64988.0,4336.0
,,,,,,,,500,0.0,60574.0,4119.0
,,,,,,,,501,0.0,55583.0,3853.0
,,,,,,,,502,0.0,51126.0,3642.0
,,,,,,,,503,0.0,48006.0,3485.0
,,,,,,,,504,0.0,45802.0,3381.0
,,,,,,,,505,0.0,28966.0,2711.0
,,,,,,,,506,0.0,29587.0,2754.0
,,,,,,,,507,0.0,31809.0,2865.0
,,,,,,,,508,0.0,35118.0,3044.0
,,,,,,,,509,0.0,37506.0,3210.0
,,,,,,,,510,0.0,37740.0,3206.0
,,,,,,,,511,0.0,38285.0,3172.0
,,,,,,,,512,0.0,38865.0,3139.0
,,,,,,,,513,0.0,39109.0,3079.0
,,,,,,,,514,0.0,39333.0,3022.0
,,,,,,,,515,0.0,39902.0,3030.0
,,,,,,,,516,0.0,40395.0,3025.0
,,,,,,,,517,0.0,40853.0,3040.0
,,,,,,,,518,0.0,41300.0,3067.0
,,,,,,,,519,0.0,41456.0,3051.0
,,,,,,,,520,0.0,41267.0,3050.0
,,,,,,,,521,0.0,41682.0,3046.0
,,,,,,,,522,0.0,43039.0,3153.0
,,,,,,,,523,0.0,41493.0,3098.0
,,,,,,,,524,0.0,38965.0,2966.0
,,,,,,,,525,0.0,35690.0,2803.0
,,,,,,,,526,0.0,32873.0,2698.0
,,,,,,,,527,0.0,31136.0,2643.0
,,,,,,,,528,0.0,30178.0,2618.0
,,,,,,,,529,0.0,29696.0,2607.0
,,,,,,,,530,0.0,29896.0,2614.0
,,,,,,,,531,0.0,31566.0,2678.0
,,,,,,,,532,0.0,34447.0,2791.0
,,,,,,,,533,0.0,36766.0,2933.0
,,,,,,,,534,0.0,37275.0,2962.0
,,,,,,,,535,0.0,38589.0,2984.0
,,,,,,,,536,0.0,40146.0,3031.0
,,,,,,,,537,0.0,41285.0,3060.0
,,,,,,,,538,0.0,41853.0,3053.0
,,,,,,,,539,0.0,42633.0,3077.0
,,,,,,,,540,0.0,43157.0,3086.0
,,,,,,,,541,0.0,43700.0,3109.0
,,,,,,,,542,0.0,44069.0,3145.0
,,,,,,,,543,0.0,43842.0,3119.0
,,,,,,,,544,0.0,43147.0,3109.0
,,,,,,,,545,0.0,43299.0,3106.0
,,,,,,,,546,0.0,44440.0,3206.0
,,,,,,,,547,0.0,42960.0,3157.0
,,,,,,,,548,0.0,40349.0,3034.0
,,,,,,,,549,0.0,36917.0,2857.0
,,,,,,,,550,0.0,34016.0,2731.0
,,,,,,,,551,0.0,32171.0,2660.0
,,,,,,,,552,0.0,30990.0,2615.0
,,,,,,,,553,0.0,30452.0,2595.0
,,,,,,,,554,0.0,30600.0,2602.0
,,,,,,,,555,0.0,32240.0,2663.0
,,,,,,,,556,0.0,35216.0,2788.0
,,,,,,,,557,0.0,37285.0,2922.0
,,,,,,,,558,0.0,37898.0,2946.0
,,,,,,,,559,0.0,39183.0,2994.0
,,,,,,,,560,0.0,40888.0,3036.0
,,,,,,,,561,0.0,42270.0,3066.0
,,,,,,,,562,0.0,43168.0,3068.0
,,,,,,,,563,0.0,44101.0,3102.0
,,,,,,,,564,0.0,44668.0,3114.0
,,,,,,,,565,0.0,45015.0,3140.0
,,,,,,,,566,0.0,45107.0,3168.0
,,,,,,,,567,0.0,44744.0,3148.0
,,,,,,,,568,0.0,43859.0,3133.0
,,,,,,,,569,0.0,43900.0,3112.0
,,,,,,,,570,0.0,44794.0,3199.0
,,,,,,,,571,0.0,43477.0,3152.0
,,,,,,,,572,0.0,40801.0,3036.0
